customer_id,recency,frequency,monetary,tenure,avg_order_value,n_items,n_products,purchase_rate,avg_gap
13908.0,80,4,2369.55,277,592.3875,1478,104,0.4332129963898917,69.25
13909.0,423,2,286.6,521,143.3,302,35,0.11516314779270632,260.5
13911.0,57,20,4234.99,648,211.74949999999998,4487,178,0.9259259259259258,32.4
13912.0,424,1,124.95,424,124.95,29,7,0.07075471698113207,424.0
13913.0,507,1,42.22,507,42.22,10,3,0.0591715976331361,507.0
13914.0,12,2,626.45,36,313.225,380,28,1.6666666666666665,18.0
13915.0,394,1,70.80000000000001,394,70.80000000000001,24,2,0.07614213197969542,394.0
13916.0,464,4,1275.81,676,318.9525,673,72,0.17751479289940827,169.0
13917.0,50,2,272.04,192,136.02,228,16,0.3125,96.0
13918.0,50,2,1212.8400000000001,253,606.4200000000001,1140,30,0.23715415019762845,126.5
13919.0,59,4,1360.68,541,340.17,1133,65,0.22181146025878004,135.25
13920.0,432,4,1774.68,562,443.67,1772,81,0.21352313167259784,140.5
13921.0,402,4,730.7,722,182.675,210,36,0.16620498614958448,180.5
13922.0,352,3,865.2,467,288.40000000000003,467,30,0.19271948608137046,155.66666666666666
13923.0,54,1,351.13,54,351.13,185,20,0.5555555555555556,54.0
13924.0,2,6,1838.8500000000001,72,306.475,1575,90,2.5,12.0
13925.0,93,4,678.25,135,169.5625,331,28,0.888888888888889,33.75
13926.0,23,1,223.85000000000002,23,223.85000000000002,104,11,1.3043478260869565,23.0
13927.0,75,2,708.26,437,354.13,463,37,0.13729977116704806,218.5
13928.0,11,4,464.57,133,116.1425,129,23,0.9022556390977443,33.25
13929.0,169,11,3494.1,695,317.6454545454545,1566,38,0.4748201438848921,63.18181818181818
13930.0,58,2,337.34,137,168.67,274,15,0.437956204379562,68.5
13931.0,96,11,5257.38,737,477.94363636363636,3488,205,0.44776119402985076,67.0
13932.0,295,1,307.4,295,307.4,72,16,0.10169491525423728,295.0
13933.0,109,2,608.7900000000001,148,304.39500000000004,205,23,0.40540540540540543,74.0
13934.0,264,1,922.1,264,922.1,390,31,0.11363636363636365,264.0
13935.0,597,3,6116.92,652,2038.9733333333334,2252,67,0.13803680981595093,217.33333333333334
13936.0,180,3,939.66,414,313.21999999999997,661,56,0.21739130434782608,138.0
13937.0,169,2,880.13,403,440.065,587,54,0.1488833746898263,201.5
13938.0,35,1,71.66,35,71.66,70,7,0.8571428571428571,35.0
13939.0,23,7,1560.96,613,222.99428571428572,1608,91,0.3425774877650897,87.57142857142857
13940.0,17,4,839.14,144,209.785,516,39,0.8333333333333333,36.0
13941.0,22,15,11122.300000000001,723,741.4866666666668,5426,42,0.6224066390041494,48.2
13942.0,535,1,320.0,535,320.0,1000,1,0.056074766355140186,535.0
13943.0,578,1,246.54,578,246.54,94,15,0.051903114186851215,578.0
13944.0,653,1,200.43,653,200.43,153,35,0.045941807044410414,653.0
13945.0,395,2,854.15,480,427.075,413,49,0.125,240.0
13946.0,79,6,1876.23,736,312.705,2847,49,0.24456521739130435,122.66666666666667
13947.0,65,1,90.6,65,90.6,44,5,0.46153846153846156,65.0
13948.0,361,4,548.76,736,137.19,248,23,0.16304347826086957,184.0
13949.0,3,6,2427.32,95,404.55333333333334,2474,124,1.8947368421052633,15.833333333333334
13950.0,11,4,745.06,247,186.265,323,33,0.4858299595141701,61.75
13951.0,176,3,674.45,294,224.8166666666667,459,38,0.3061224489795918,98.0
13952.0,218,14,12823.521,724,915.9657857142857,5947,238,0.580110497237569,51.714285714285715
13953.0,7,12,6640.68,728,553.39,5224,8,0.4945054945054945,60.666666666666664
13954.0,2,2,439.92,71,219.96,150,24,0.8450704225352113,35.5
13955.0,154,3,545.17,375,181.72333333333333,274,82,0.24,125.0
13956.0,5,5,1026.42,271,205.28400000000002,491,123,0.5535055350553506,54.2
13957.0,418,3,458.25,659,152.75,157,21,0.13657056145675267,219.66666666666666
13958.0,380,8,4709.2300000000005,734,588.6537500000001,2264,172,0.32697547683923706,91.75
13959.0,79,6,1076.18,511,179.36333333333334,700,120,0.3522504892367906,85.16666666666667
13960.0,21,2,230.22,72,115.11,142,11,0.8333333333333333,36.0
13961.0,392,1,538.4,392,538.4,226,19,0.07653061224489795,392.0
13962.0,22,3,362.8,436,120.93333333333334,160,23,0.20642201834862386,145.33333333333334
13963.0,308,17,3011.87,597,177.16882352941175,2061,129,0.8542713567839196,35.11764705882353
13964.0,387,2,438.9,431,219.45,228,22,0.13921113689095127,215.5
13965.0,477,3,996.61,703,332.2033333333333,425,23,0.12802275960170698,234.33333333333334
13966.0,435,1,390.86,435,390.86,772,21,0.06896551724137931,435.0
13967.0,146,2,166.3,396,83.15,66,4,0.15151515151515152,198.0
13968.0,423,1,123.66,423,123.66,174,8,0.07092198581560283,423.0
13969.0,7,35,13365.87,624,381.882,6817,472,1.6826923076923077,17.82857142857143
13970.0,386,2,846.55,438,423.275,469,10,0.136986301369863,219.0
13971.0,19,14,4667.57,683,333.3978571428571,3084,184,0.6149341142020498,48.785714285714285
13972.0,71,2,190.25,202,95.125,187,15,0.297029702970297,101.0
13973.0,287,1,264.7,287,264.7,109,11,0.10452961672473868,287.0
13974.0,49,2,677.72,582,338.86,356,43,0.10309278350515463,291.0
13975.0,31,12,5358.84,675,446.57,3934,434,0.5333333333333333,56.25
13976.0,207,4,1192.36,668,298.09,452,49,0.17964071856287425,167.0
13977.0,411,1,519.8100000000001,411,519.8100000000001,303,13,0.07299270072992702,411.0
13978.0,15,2,196.79000000000002,45,98.39500000000001,315,14,1.3333333333333335,22.5
13979.0,73,7,3416.23,737,488.03285714285715,2296,356,0.28493894165535955,105.28571428571429
13980.0,60,5,799.92,656,159.98399999999998,477,57,0.22865853658536583,131.2
13981.0,416,1,331.14,416,331.14,234,22,0.07211538461538462,416.0
13982.0,39,9,4445.59,688,493.95444444444445,2736,123,0.3924418604651163,76.44444444444444
13983.0,30,21,7108.45,730,338.497619047619,4157,238,0.863013698630137,34.76190476190476
13984.0,27,12,2048.6,733,170.71666666666667,1421,53,0.49113233287858116,61.083333333333336
13985.0,4,22,10020.86,668,455.49363636363637,4936,149,0.9880239520958085,30.363636363636363
13986.0,17,1,320.46,17,320.46,430,12,1.7647058823529411,17.0
13987.0,380,2,682.54,401,341.27,492,46,0.14962593516209477,200.5
13988.0,20,8,4757.8,626,594.725,3385,218,0.38338658146964855,78.25
13989.0,66,5,2026.06,564,405.212,2207,61,0.26595744680851063,112.8
13990.0,213,1,311.3,213,311.3,190,16,0.14084507042253522,213.0
13991.0,12,6,855.97,143,142.66166666666666,998,58,1.2587412587412588,23.833333333333332
13992.0,30,3,219.5,463,73.16666666666667,154,10,0.19438444924406048,154.33333333333334
13993.0,43,19,6775.71,737,356.6163157894737,2135,110,0.7734056987788331,38.78947368421053
13994.0,4,6,2313.14,148,385.5233333333333,940,122,1.2162162162162162,24.666666666666668
13995.0,15,14,3902.01,722,278.71500000000003,2359,146,0.5817174515235457,51.57142857142857
13996.0,386,2,895.76,399,447.88,613,29,0.15037593984962405,199.5
13997.0,519,3,382.31,550,127.43666666666667,146,36,0.16363636363636364,183.33333333333334
13998.0,447,3,566.7,576,188.9,204,30,0.15625,192.0
13999.0,10,29,9502.26,735,327.6641379310345,5043,174,1.183673469387755,25.344827586206897
14000.0,211,5,2046.3400000000001,738,409.26800000000003,1838,28,0.20325203252032523,147.6
14001.0,46,9,4530.09,494,503.34333333333336,1873,60,0.5465587044534412,54.888888888888886
14002.0,134,2,529.73,156,264.865,877,47,0.3846153846153846,78.0
14003.0,733,1,209.41,733,209.41,149,16,0.040927694406548434,733.0
14004.0,43,11,6258.45,436,568.9499999999999,3425,127,0.7568807339449541,39.63636363636363
14005.0,10,5,2874.72,216,574.944,2478,53,0.6944444444444444,43.2
14006.0,116,7,2196.67,653,313.81,2181,55,0.3215926493108729,93.28571428571429
14007.0,513,1,79.48,513,79.48,16,5,0.05847953216374269,513.0
14008.0,432,1,509.04,432,509.04,326,32,0.06944444444444445,432.0
14009.0,198,3,1099.91,463,366.6366666666667,951,71,0.19438444924406048,154.33333333333334
14010.0,565,2,445.15,566,222.575,177,20,0.10600706713780919,283.0
14011.0,480,2,457.82,607,228.91,644,32,0.09884678747940692,303.5
14012.0,278,1,328.8,278,328.8,160,11,0.10791366906474821,278.0
14013.0,110,5,1084.57,624,216.914,775,56,0.24038461538461536,124.8
14014.0,77,3,1948.21,577,649.4033333333333,2004,76,0.15597920277296362,192.33333333333334
14015.0,53,1,917.34,53,917.34,378,20,0.5660377358490566,53.0
14016.0,162,11,11403.41,700,1036.6736363636364,5722,354,0.4714285714285715,63.63636363636363
14017.0,571,1,229.75,571,229.75,73,14,0.05253940455341506,571.0
14018.0,645,1,367.15000000000003,645,367.15000000000003,224,13,0.046511627906976744,645.0
14019.0,47,3,1421.61,138,473.86999999999995,1037,37,0.6521739130434783,46.0
14020.0,17,4,1249.01,529,312.2525,648,63,0.22684310018903592,132.25
14021.0,155,7,1716.58,593,245.22571428571428,878,84,0.35413153456998314,84.71428571428571
14022.0,225,2,792.15,487,396.075,681,45,0.12320328542094457,243.5
14023.0,7,2,584.07,250,292.035,345,30,0.24,125.0
14024.0,122,3,645.74,391,215.24666666666667,238,33,0.23017902813299235,130.33333333333334
14025.0,465,8,4057.9,584,507.2375,1914,60,0.410958904109589,73.0
14026.0,471,2,713.11,625,356.555,427,43,0.096,312.5
14027.0,61,1,104.82,61,104.82,62,6,0.49180327868852464,61.0
14028.0,550,3,10396.5,551,3465.5,7170,3,0.16333938294010888,183.66666666666666
14029.0,63,2,467.66,144,233.83,198,15,0.41666666666666663,72.0
14030.0,18,20,8262.29,729,413.1145,4350,591,0.8230452674897119,36.45
14031.0,7,44,40999.17,736,931.7993181818182,14507,280,1.7934782608695652,16.727272727272727
14032.0,2,16,4850.2699999999995,726,303.14187499999997,3916,79,0.6611570247933884,45.375
14033.0,555,1,109.44,555,109.44,576,1,0.05405405405405406,555.0
14034.0,22,3,651.8199999999999,157,217.2733333333333,423,82,0.5732484076433121,52.333333333333336
14035.0,29,9,2856.72,613,317.4133333333333,1419,70,0.4404567699836868,68.11111111111111
14036.0,285,1,626.65,285,626.65,268,38,0.10526315789473685,285.0
14037.0,176,6,836.95,733,139.49166666666667,590,96,0.24556616643929058,122.16666666666667
14038.0,78,5,3069.88,674,613.976,1708,99,0.22255192878338279,134.8
14039.0,33,2,267.28000000000003,576,133.64000000000001,192,10,0.10416666666666666,288.0
14040.0,41,35,12645.57,739,361.30199999999996,5044,335,1.4208389715832206,21.114285714285714
14041.0,266,1,141.41,266,141.41,94,21,0.11278195488721804,266.0
14042.0,725,1,431.98,725,431.98,180,21,0.041379310344827586,725.0
14043.0,491,2,304.25,729,152.125,153,37,0.0823045267489712,364.5
14044.0,27,10,3123.1,684,312.31,2126,533,0.43859649122807015,68.4
14045.0,109,16,11313.029999999999,701,707.0643749999999,4587,16,0.6847360912981455,43.8125
14046.0,284,1,154.99,284,154.99,460,14,0.1056338028169014,284.0
14047.0,9,14,4255.03,677,303.93071428571426,1649,91,0.620384047267356,48.357142857142854
14048.0,305,3,748.69,382,249.56333333333336,467,126,0.2356020942408377,127.33333333333333
14049.0,17,13,13239.03,617,1018.3869230769232,8609,573,0.6320907617504051,47.46153846153846
14050.0,32,2,746.36,106,373.18,689,49,0.5660377358490566,53.0
14051.0,1,37,22434.0,737,606.3243243243244,5947,82,1.5061058344640434,19.91891891891892
14052.0,20,2,480.81,391,240.405,187,115,0.1534526854219949,195.5
14053.0,124,4,572.3,487,143.075,490,3,0.24640657084188913,121.75
14054.0,65,1,92.46,65,92.46,62,6,0.46153846153846156,65.0
14055.0,106,3,1520.96,723,506.9866666666667,720,33,0.12448132780082988,241.0
14056.0,1,23,8214.65,284,357.1586956521739,4273,320,2.4295774647887325,12.347826086956522
14057.0,24,22,8408.84,736,382.22,6485,244,0.8967391304347826,33.45454545454545
14058.0,463,2,469.19,531,234.595,211,23,0.11299435028248588,265.5
14059.0,267,1,183.6,267,183.6,128,8,0.11235955056179775,267.0
14060.0,5,30,9519.08,639,317.30266666666665,8119,100,1.408450704225352,21.3
14061.0,507,3,917.4300000000001,738,305.81,133,17,0.12195121951219513,246.0
14062.0,10,24,25604.2,729,1066.8416666666667,12799,141,0.9876543209876544,30.375
14063.0,438,9,22710.2,731,2523.355555555556,3850,30,0.3693570451436389,81.22222222222223
14064.0,29,15,3332.42,687,222.16133333333335,3977,131,0.6550218340611353,45.8
14065.0,389,3,891.02,432,297.00666666666666,582,42,0.20833333333333331,144.0
14066.0,267,1,152.55,267,152.55,45,7,0.11235955056179775,267.0
14067.0,64,2,374.7,97,187.35,361,51,0.6185567010309279,48.5
14068.0,320,4,1528.3700000000001,678,382.09250000000003,513,93,0.17699115044247787,169.5
14069.0,515,2,230.06,562,115.03,59,37,0.10676156583629892,281.0
14070.0,685,1,326.55,685,326.55,86,40,0.0437956204379562,685.0
14071.0,4,8,1438.82,265,179.8525,995,271,0.9056603773584906,33.125
14072.0,667,1,390.85,667,390.85,65,19,0.04497751124437781,667.0
14073.0,32,1,151.04,32,151.04,130,13,0.9375,32.0
14074.0,623,1,219.39999999999998,623,219.39999999999998,228,6,0.048154093097913325,623.0
14075.0,5,6,1734.87,541,289.145,1494,59,0.33271719038817005,90.16666666666667
14076.0,129,1,122.47,129,122.47,81,43,0.23255813953488372,129.0
14077.0,41,6,615.0799999999999,395,102.51333333333332,376,43,0.45569620253164556,65.83333333333333
14078.0,102,9,1692.6299999999999,621,188.07,618,107,0.43478260869565216,69.0
14079.0,125,2,618.73,682,309.365,302,13,0.08797653958944282,341.0
14080.0,33,5,1115.68,737,223.13600000000002,268,74,0.203527815468114,147.4
14081.0,302,10,5370.1,729,537.01,3712,465,0.4115226337448559,72.9
14082.0,365,2,413.36,393,206.68,246,48,0.15267175572519084,196.5
14083.0,4,11,1407.26,722,127.93272727272728,966,169,0.45706371191135736,65.63636363636364
14084.0,512,1,150.5,512,150.5,306,7,0.05859375,512.0
14085.0,2,33,10104.97,731,306.2112121212121,6564,479,1.3543091655266757,22.151515151515152
14086.0,463,1,39.95,463,39.95,1,1,0.06479481641468683,463.0
14087.0,3,3,846.22,735,282.0733333333333,727,175,0.12244897959183675,245.0
14088.0,10,16,64036.8,421,4002.3,15276,436,1.1401425178147269,26.3125
14089.0,57,1,161.0,57,161.0,134,13,0.5263157894736842,57.0
14090.0,325,1,76.32000000000001,325,76.32000000000001,72,1,0.09230769230769231,325.0
14091.0,654,2,9530.08,698,4765.04,3316,13,0.08595988538681948,349.0
14092.0,8,24,7229.45,723,301.2270833333333,3606,169,0.995850622406639,30.125
14093.0,12,1,442.85,12,442.85,406,95,2.5,12.0
14094.0,440,1,335.22,440,335.22,177,41,0.06818181818181818,440.0
14095.0,723,1,2.95,723,2.95,1,1,0.041493775933609964,723.0
14096.0,4,17,65164.79,102,3833.2229411764706,16352,1119,5.0,6.0
14097.0,481,2,422.85999999999996,646,211.42999999999998,352,39,0.09287925696594428,323.0
14098.0,37,1,147.35,37,147.35,104,21,0.8108108108108109,37.0
14099.0,16,20,5765.71,730,288.2855,3670,273,0.821917808219178,36.5
14100.0,138,1,194.9,138,194.9,64,24,0.21739130434782608,138.0
14101.0,74,13,9961.93,621,766.3023076923077,10542,19,0.6280193236714976,47.76923076923077
14102.0,5,5,1360.28,45,272.056,961,35,3.333333333333333,9.0
14104.0,155,5,771.5799999999999,560,154.31599999999997,509,117,0.26785714285714285,112.0
14105.0,239,5,5988.83,721,1197.766,3534,200,0.20804438280166437,144.2
14106.0,737,1,214.79999999999998,737,214.79999999999998,24,1,0.04070556309362279,737.0
14107.0,52,11,4877.3,730,443.39090909090913,3489,102,0.452054794520548,66.36363636363636
14108.0,31,4,1044.96,738,261.24,660,49,0.16260162601626016,184.5
14109.0,73,1,144.2,73,144.2,88,9,0.410958904109589,73.0
14110.0,4,33,12987.95,739,393.57424242424247,5825,177,1.3396481732070364,22.393939393939394
14111.0,14,4,692.85,242,173.2125,458,10,0.49586776859504134,60.5
14112.0,23,13,5834.59,654,448.8146153846154,3539,199,0.5963302752293578,50.30769230769231
14113.0,4,16,7092.610000000001,732,443.28812500000004,3439,76,0.6557377049180327,45.75
14114.0,274,7,1364.09,607,194.86999999999998,650,72,0.34596375617792424,86.71428571428571
14115.0,502,2,622.6700000000001,667,311.33500000000004,509,22,0.08995502248875561,333.5
14116.0,20,5,1382.74,122,276.548,707,61,1.2295081967213113,24.4
14117.0,144,1,90.0,144,90.0,72,3,0.20833333333333331,144.0
14118.0,429,1,458.45,429,458.45,97,15,0.06993006993006994,429.0
14119.0,376,2,183.37,718,91.685,177,11,0.08356545961002786,359.0
14121.0,4,4,2780.15,60,695.0375,2082,148,2.0,15.0
14122.0,406,3,362.42,737,120.80666666666667,114,12,0.12211668928086837,245.66666666666666
14123.0,733,1,436.18,733,436.18,234,24,0.040927694406548434,733.0
14124.0,84,1,419.58000000000004,84,419.58000000000004,1618,4,0.3571428571428571,84.0
14125.0,11,3,2740.43,78,913.4766666666666,1640,159,1.153846153846154,26.0
14126.0,8,4,1172.46,444,293.115,887,37,0.2702702702702703,111.0
14127.0,123,6,1900.0800000000002,426,316.68,828,96,0.4225352112676056,71.0
14128.0,61,3,924.21,551,308.07,814,50,0.16333938294010888,183.66666666666666
14129.0,2,9,2591.34,579,287.9266666666667,1414,40,0.46632124352331605,64.33333333333333
14130.0,319,4,1882.67,728,470.6675,1239,189,0.16483516483516486,182.0
14131.0,649,1,187.87,649,187.87,118,45,0.046224961479198766,649.0
14132.0,2,11,3586.0299999999997,184,326.00272727272727,3368,100,1.7934782608695652,16.727272727272727
14133.0,130,4,911.14,734,227.785,398,33,0.16348773841961853,183.5
14134.0,383,15,11123.35,730,741.5566666666667,5814,130,0.6164383561643836,48.666666666666664
14135.0,2,24,9643.92,738,401.83,9355,138,0.9756097560975611,30.75
14136.0,401,5,1570.81,732,314.162,1148,86,0.20491803278688525,146.4
14137.0,696,1,332.7,696,332.7,462,11,0.04310344827586207,696.0
14138.0,2,2,982.3800000000001,64,491.19000000000005,610,40,0.9375,32.0
14139.0,46,4,1086.8,543,271.7,1049,48,0.22099447513812157,135.75
14140.0,4,2,935.05,32,467.525,811,60,1.875,16.0
14141.0,3,4,915.13,105,228.7825,355,27,1.142857142857143,26.25
14142.0,373,2,983.15,646,491.575,831,42,0.09287925696594428,323.0
14143.0,134,1,115.8,134,115.8,30,7,0.22388059701492538,134.0
14144.0,486,1,30.599999999999998,486,30.599999999999998,12,1,0.0617283950617284,486.0
14145.0,47,7,7600.05,611,1085.7214285714285,1655,11,0.3436988543371522,87.28571428571429
14146.0,9,12,9450.3,695,787.525,5780,337,0.5179856115107914,57.916666666666664
14147.0,78,9,2590.2,640,287.79999999999995,995,24,0.421875,71.11111111111111
14148.0,234,2,466.29,414,233.145,223,15,0.14492753623188406,207.0
14149.0,221,1,446.62,221,446.62,218,28,0.13574660633484165,221.0
14150.0,36,2,658.64,360,329.32,496,23,0.16666666666666669,180.0
14151.0,673,2,679.45,717,339.725,405,44,0.08368200836820083,358.5
14152.0,75,7,1997.3400000000001,659,285.3342857142857,1844,104,0.31866464339908956,94.14285714285714
14153.0,483,1,233.4,483,233.4,312,17,0.06211180124223603,483.0
14154.0,239,8,6460.7,696,807.5875,3222,236,0.3448275862068966,87.0
14155.0,266,1,118.75,266,118.75,25,6,0.11278195488721804,266.0
14156.0,10,156,313946.37,739,2012.4767307692307,165992,1446,6.332882273342355,4.737179487179487
14157.0,20,5,1002.78,646,200.55599999999998,540,75,0.23219814241486067,129.2
14158.0,40,1,507.66,40,507.66,781,41,0.75,40.0
14159.0,20,20,7938.01,737,396.9005,6593,706,0.814111261872456,36.85
14160.0,610,7,8421.47,699,1203.0671428571427,4661,80,0.30042918454935624,99.85714285714286
14161.0,216,7,3318.88,727,474.1257142857143,1623,202,0.28885832187070154,103.85714285714286
14162.0,174,2,289.36,293,144.68,142,25,0.20477815699658702,146.5
14163.0,87,5,2594.62,462,518.924,950,42,0.3246753246753247,92.4
14164.0,71,2,1631.77,81,815.885,1033,28,0.7407407407407407,40.5
14165.0,276,1,122.53999999999999,276,122.53999999999999,54,23,0.10869565217391304,276.0
14166.0,505,2,256.85,626,128.425,84,39,0.09584664536741214,313.0
14167.0,39,8,1296.49,681,162.06125,350,48,0.35242290748898675,85.125
14168.0,421,2,370.45,565,185.225,147,11,0.10619469026548672,282.5
14169.0,431,2,624.4300000000001,444,312.21500000000003,208,50,0.13513513513513514,222.0
14170.0,375,3,597.33,395,199.11,290,123,0.22784810126582278,131.66666666666666
14171.0,98,2,498.79,730,249.395,211,61,0.0821917808219178,365.0
14172.0,605,3,402.72,643,134.24,88,38,0.13996889580093314,214.33333333333334
14173.0,11,6,586.0,731,97.66666666666667,194,30,0.24623803009575923,121.83333333333333
14174.0,33,1,134.46,33,134.46,94,26,0.9090909090909092,33.0
14175.0,60,8,7678.88,628,959.86,3009,237,0.3821656050955414,78.5
14176.0,297,5,916.01,381,183.202,326,33,0.39370078740157477,76.2
14177.0,86,13,2229.34,652,171.48769230769233,1048,141,0.598159509202454,50.15384615384615
14178.0,9,7,1620.93,182,231.5614285714286,1505,191,1.153846153846154,26.0
14179.0,41,2,719.78,52,359.89,330,135,1.153846153846154,26.0
14180.0,11,33,6319.25,548,191.49242424242425,878,125,1.8065693430656935,16.606060606060606
14181.0,411,2,310.55,563,155.275,122,48,0.10657193605683837,281.5
14182.0,444,4,678.77,596,169.6925,174,42,0.20134228187919462,149.0
14183.0,411,2,286.29,481,143.145,61,27,0.12474012474012475,240.5
14184.0,67,1,452.89,67,452.89,127,24,0.44776119402985076,67.0
14185.0,331,1,197.65,331,197.65,6,3,0.09063444108761329,331.0
14186.0,427,5,1550.63,645,310.12600000000003,1550,75,0.23255813953488372,129.0
14187.0,474,1,123.5,474,123.5,50,8,0.06329113924050632,474.0
14188.0,31,6,2054.36,310,342.3933333333334,1162,34,0.5806451612903226,51.666666666666664
14189.0,2,16,5814.39,389,363.399375,4646,199,1.2339331619537275,24.3125
14190.0,666,1,79.9,666,79.9,2,1,0.04504504504504504,666.0
14191.0,2,15,4817.66,729,321.1773333333333,3724,147,0.6172839506172839,48.6
14192.0,388,1,293.74,388,293.74,218,14,0.07731958762886598,388.0
14193.0,68,3,1210.19,397,403.3966666666667,653,49,0.22670025188916876,132.33333333333334
14194.0,5,36,18670.59,703,518.6275,10037,432,1.5362731152204836,19.52777777777778
14195.0,202,6,2615.6,634,435.93333333333334,2144,10,0.28391167192429023,105.66666666666667
14196.0,107,1,335.52,107,335.52,142,6,0.2803738317757009,107.0
14197.0,411,1,390.05,411,390.05,143,20,0.07299270072992702,411.0
14198.0,18,9,1569.73,704,174.41444444444446,623,58,0.3835227272727273,78.22222222222223
14199.0,218,4,1091.7,531,272.925,254,15,0.22598870056497175,132.75
14200.0,617,1,379.2,617,379.2,140,21,0.0486223662884927,617.0
14201.0,60,10,1193.54,588,119.354,806,47,0.5102040816326531,58.8
14202.0,381,3,847.76,625,282.58666666666664,166,27,0.144,208.33333333333334
14203.0,397,1,339.34,397,339.34,80,16,0.07556675062972291,397.0
14204.0,2,4,1062.96,737,265.74,492,186,0.16282225237449116,184.25
14205.0,17,9,2414.2,643,268.2444444444444,1342,79,0.41990668740279935,71.44444444444444
14206.0,239,3,1185.01,403,395.00333333333333,930,62,0.22332506203473945,134.33333333333334
14207.0,688,1,157.8,688,157.8,36,2,0.0436046511627907,688.0
14208.0,95,2,567.05,551,283.525,529,34,0.1088929219600726,275.5
14209.0,11,15,4993.27,687,332.8846666666667,1739,133,0.6550218340611353,45.8
14210.0,106,16,5861.52,703,366.345,2604,143,0.6827880512091039,43.9375
14211.0,53,18,4402.29,731,244.57166666666666,2575,155,0.7387140902872777,40.611111111111114
14212.0,90,2,2190.14,446,1095.07,2046,18,0.13452914798206278,223.0
14213.0,405,1,1192.2,405,1192.2,244,5,0.07407407407407407,405.0
14214.0,31,5,1004.38,278,200.876,751,64,0.539568345323741,55.6
14215.0,12,9,3416.33,732,379.59222222222223,2285,167,0.3688524590163934,81.33333333333333
14216.0,3,5,2150.04,414,430.008,712,65,0.36231884057971014,82.8
14217.0,2,23,3416.89,527,148.5604347826087,1256,122,1.3092979127134723,22.91304347826087
14218.0,43,1,169.48000000000002,43,169.48000000000002,160,12,0.6976744186046512,43.0
14219.0,4,3,633.83,493,211.27666666666667,363,39,0.18255578093306288,164.33333333333334
14220.0,247,4,1515.0,569,378.75,468,26,0.21089630931458697,142.25
14221.0,42,17,6517.49,612,383.38176470588235,3808,166,0.8333333333333333,36.0
14222.0,177,1,683.17,177,683.17,607,41,0.1694915254237288,177.0
14223.0,92,3,991.13,264,330.37666666666667,585,50,0.34090909090909094,88.0
14224.0,110,9,1897.9,544,210.8777777777778,863,189,0.4963235294117647,60.44444444444444
14225.0,435,4,2037.02,696,509.255,1168,70,0.1724137931034483,174.0
14226.0,29,6,3002.53,441,500.4216666666667,1726,89,0.40816326530612246,73.5
14227.0,26,15,6368.71,670,424.5806666666667,4048,246,0.6716417910447761,44.666666666666664
14228.0,438,3,745.5,547,248.5,260,38,0.16453382084095064,182.33333333333334
14229.0,52,7,2594.04,472,370.57714285714286,934,41,0.44491525423728817,67.42857142857143
14230.0,436,3,979.8000000000001,548,326.6,246,27,0.1642335766423358,182.66666666666666
14231.0,184,4,1235.6200000000001,451,308.90500000000003,610,66,0.2660753880266075,112.75
14232.0,43,5,2048.07,265,409.61400000000003,1941,81,0.5660377358490566,53.0
14233.0,49,7,2904.27,644,414.8957142857143,1261,42,0.32608695652173914,92.0
14234.0,22,4,775.46,57,193.865,963,122,2.1052631578947367,14.25
14235.0,75,9,4717.99,619,524.2211111111111,3014,107,0.4361873990306947,68.77777777777777
14236.0,81,5,1744.64,505,348.928,812,39,0.297029702970297,101.0
14237.0,373,2,632.14,591,316.07,276,26,0.10152284263959391,295.5
14238.0,326,3,434.23,735,144.74333333333334,189,13,0.12244897959183675,245.0
14239.0,43,21,4263.17,735,203.00809523809525,1729,97,0.8571428571428571,35.0
14240.0,30,3,1247.49,424,415.83,655,46,0.21226415094339623,141.33333333333334
14241.0,184,2,333.70000000000005,696,166.85000000000002,242,12,0.08620689655172414,348.0
14242.0,235,2,280.55,326,140.275,123,13,0.18404907975460122,163.0
14243.0,9,17,7431.05,476,437.1205882352941,3687,235,1.0714285714285714,28.0
14244.0,661,1,366.41999999999996,661,366.41999999999996,814,16,0.0453857791225416,661.0
14245.0,220,2,1693.45,264,846.725,976,107,0.2272727272727273,132.0
14246.0,111,3,1474.06,246,491.3533333333333,804,57,0.36585365853658536,82.0
14247.0,278,5,772.66,551,154.53199999999998,382,82,0.2722323049001815,110.2
14248.0,318,3,1032.95,515,344.31666666666666,692,41,0.17475728155339806,171.66666666666666
14249.0,411,12,5625.461,679,468.7884166666667,2487,178,0.5301914580265096,56.583333333333336
14250.0,7,3,1904.05,89,634.6833333333333,1200,94,1.0112359550561798,29.666666666666668
14251.0,2,5,2879.7000000000003,58,575.94,1674,37,2.586206896551724,11.6
14252.0,381,1,350.99,381,350.99,111,10,0.07874015748031496,381.0
14253.0,493,2,363.40000000000003,623,181.70000000000002,88,11,0.09630818619582665,311.5
14254.0,433,1,601.03,433,601.03,263,23,0.06928406466512702,433.0
14255.0,546,1,1000.63,546,1000.63,1,1,0.054945054945054944,546.0
14256.0,260,5,2473.9900000000002,695,494.79800000000006,1171,100,0.21582733812949642,139.0
14257.0,64,9,5954.45,648,661.6055555555555,3332,167,0.41666666666666663,72.0
14258.0,9,25,32051.34,736,1282.0536,17488,97,1.0190217391304348,29.44
14259.0,142,1,120.0,142,120.0,68,5,0.2112676056338028,142.0
