customer_id,predicted_value
13885.0,219.66
13886.0,366.51
13887.0,130.94
13888.0,332.95
13889.0,281.63
13890.0,1542.35
13891.0,131.97
13892.0,201.96
13893.0,346.07
13894.0,245.33
13895.0,862.01
13896.0,42.34
13897.0,280.96
13898.0,200.63
13899.0,100.48
13900.0,76.52
13901.0,1147.91
13902.0,214.97
13903.0,12.63
13904.0,178.56
13905.0,45.71
13906.0,165.73
13907.0,26.04
13908.0,794.99
13909.0,10.09
13911.0,1345.03
13912.0,26.51
13913.0,8.41
13914.0,267.13
13915.0,15.62
13916.0,42.67
13917.0,109.17
13918.0,349.58
13919.0,148.82
13920.0,29.84
13921.0,10.96
13922.0,150.62
13923.0,193.94
13924.0,1424.9
13925.0,217.04
13926.0,440.4
13927.0,180.45
13928.0,335.5
13929.0,984.6
13930.0,215.89
13931.0,1343.18
13932.0,8.65
13933.0,74.83
13934.0,112.95
13935.0,42.48
13936.0,324.69
13937.0,178.15
13938.0,39.49
13939.0,300.47
13940.0,265.8
13941.0,1948.35
13942.0,35.95
13943.0,63.07
13944.0,82.54
13945.0,223.17
13946.0,145.88
13947.0,150.38
13948.0,14.78
13949.0,1334.37
13950.0,226.07
13951.0,251.04
13952.0,325.57
13953.0,2736.6
13954.0,408.52
13955.0,158.24
13956.0,263.64
13957.0,2.18
13958.0,7.91
13959.0,334.61
13960.0,135.14
13961.0,241.19
13962.0,61.62
13963.0,14.46
13964.0,14.64
13965.0,107.39
13966.0,25.26
13967.0,91.82
13968.0,32.78
13969.0,3388.78
13970.0,84.86
13971.0,1268.63
13972.0,137.72
13973.0,73.8
13974.0,236.15
13975.0,1360.22
13976.0,121.72
13977.0,155.4
13978.0,466.44
13979.0,263.59
13980.0,64.87
13981.0,15.74
13982.0,1945.61
13983.0,1933.31
13984.0,338.57
13985.0,2487.47
13986.0,334.19
13987.0,144.25
13988.0,898.09
13989.0,395.11
13990.0,160.38
13991.0,368.44
13992.0,48.09
13993.0,2644.12
13994.0,855.82
13995.0,964.93
13996.0,161.87
13997.0,17.63
13998.0,29.54
13999.0,1925.92
14000.0,381.53
14001.0,1742.44
14002.0,372.85
14003.0,26.73
14004.0,1422.59
14005.0,676.21
14006.0,490.99
14007.0,3.3
14008.0,249.36
14009.0,198.34
14010.0,65.26
14011.0,70.4
14012.0,62.18
14013.0,253.98
14014.0,534.08
14015.0,48.57
14016.0,1296.3
14017.0,152.47
14018.0,25.86
14019.0,634.39
14020.0,183.72
14021.0,194.83
14022.0,355.14
14023.0,214.51
14024.0,137.45
14025.0,37.02
14026.0,25.58
14027.0,23.98
14028.0,47.07
14029.0,399.05
14030.0,1640.69
14031.0,16662.38
14032.0,2064.26
14033.0,150.88
14034.0,229.38
14035.0,687.89
14036.0,200.57
14037.0,46.74
14038.0,608.93
14039.0,32.86
14040.0,2580.64
14041.0,51.47
14042.0,51.25
14043.0,11.07
14044.0,638.51
14045.0,1809.86
14046.0,17.89
14047.0,1645.88
14048.0,34.31
14049.0,2897.23
14050.0,714.05
14051.0,4150.99
14052.0,434.61
14053.0,123.71
14054.0,43.17
14055.0,314.1
14056.0,1980.03
14057.0,2512.8
14058.0,42.55
14059.0,65.19
14060.0,4624.01
14061.0,17.57
14062.0,9145.22
14063.0,48.39
14064.0,1387.53
14065.0,117.07
14066.0,88.54
14067.0,261.94
14068.0,277.6
14069.0,4.1
14070.0,57.64
14071.0,697.04
14072.0,23.61
14073.0,801.74
14074.0,26.01
14075.0,608.01
14076.0,57.68
14077.0,235.46
14078.0,205.61
14079.0,622.38
14080.0,408.33
14081.0,406.4
14082.0,38.25
14083.0,200.03
14084.0,18.77
14085.0,2985.25
14086.0,15.57
14087.0,119.06
14088.0,37854.26
14089.0,145.8
14090.0,0.54
14091.0,298.13
14092.0,2236.19
14093.0,697.85
14094.0,55.52
14095.0,30.1
14096.0,38392.33
14097.0,139.95
14098.0,359.51
14099.0,1982.8
14100.0,158.71
14101.0,1949.09
14102.0,1216.29
14104.0,82.71
14105.0,935.32
14106.0,18.69
14107.0,1709.08
14108.0,1843.76
14109.0,119.63
14110.0,3234.6
14111.0,134.46
14112.0,1271.59
14113.0,1893.85
14114.0,124.93
14115.0,155.87
14116.0,1071.44
14117.0,75.65
14118.0,65.31
14119.0,0.87
14121.0,1621.41
14122.0,4.12
14123.0,58.84
14124.0,100.76
14125.0,1726.19
14126.0,381.25
14127.0,227.41
14128.0,88.92
14129.0,1310.67
14130.0,200.84
14131.0,23.52
14132.0,2282.81
14133.0,155.07
14134.0,47.29
14135.0,3526.06
14136.0,9.75
14137.0,55.62
14138.0,1386.95
14139.0,281.48
14140.0,1815.47
14141.0,474.11
14142.0,236.64
14143.0,29.33
14144.0,45.47
14145.0,3965.82
14146.0,3104.66
14147.0,1240.2
14148.0,78.06
14149.0,166.39
14150.0,412.03
14151.0,14.16
14152.0,578.09
14153.0,23.24
14154.0,1133.58
14155.0,94.9
14156.0,70253.47
14157.0,307.06
14158.0,1029.9
14159.0,2488.87
14160.0,110.09
14161.0,439.71
14162.0,130.09
14163.0,586.71
14164.0,1283.6
14165.0,33.37
14166.0,8.62
14167.0,208.34
14168.0,1.84
14169.0,14.97
14170.0,28.45
14171.0,38.6
14172.0,5.91
14173.0,103.61
14174.0,26.05
14175.0,1578.69
14176.0,46.72
14177.0,245.47
14178.0,654.24
14179.0,480.05
14180.0,1431.72
14181.0,3.92
14182.0,29.01
14183.0,4.4
14184.0,306.08
14185.0,23.66
14186.0,8.97
14187.0,18.3
14188.0,633.67
14189.0,2286.96
14190.0,3.94
14191.0,1624.73
14192.0,70.22
14193.0,254.1
14194.0,3117.95
14195.0,156.42
14196.0,155.93
14197.0,13.22
14198.0,171.07
14199.0,61.85
14200.0,40.85
14201.0,279.58
14202.0,72.68
14203.0,15.05
14204.0,300.54
14205.0,879.21
14206.0,213.95
14207.0,9.67
14208.0,120.94
14209.0,1325.8
14210.0,1382.99
14211.0,1884.49
14212.0,102.58
14213.0,9.8
14214.0,377.48
14215.0,657.04
14216.0,563.47
14217.0,1037.04
14218.0,129.14
14219.0,556.13
14220.0,252.0
14221.0,1735.14
14222.0,366.37
14223.0,115.43
14224.0,313.12
14225.0,8.03
14226.0,839.58
14227.0,2054.07
14228.0,25.72
14229.0,670.74
14230.0,135.6
14231.0,204.26
14232.0,1007.69
14233.0,1093.62
14234.0,607.3
14235.0,1659.32
14236.0,295.15
14237.0,63.3
14238.0,5.5
14239.0,1511.2
14240.0,717.86
14241.0,21.9
14242.0,70.89
14243.0,3234.18
14244.0,19.92
14245.0,479.44
14246.0,1315.26
14247.0,22.77
14248.0,179.39
14249.0,1.57
14250.0,1927.0
14251.0,2439.93
14252.0,20.88
14253.0,4.54
14254.0,193.55
14255.0,24.05
14256.0,409.06
14257.0,1325.1
14258.0,11854.28
14259.0,50.57
14260.0,34.19
14261.0,735.76
14262.0,1329.0
14263.0,50.77
14264.0,221.06
14265.0,246.96
14266.0,49.26
14267.0,455.75
14268.0,27.62
14269.0,25.21
14270.0,183.78
14271.0,76.19
14272.0,153.08
14273.0,178.09
14274.0,37.65
14275.0,81.68
14276.0,555.42
14277.0,6281.38
14278.0,6.84
14279.0,1.7
14280.0,130.61
14281.0,42.68
14282.0,2702.32
14283.0,4.1
14284.0,1189.54
14285.0,703.33
14286.0,2000.93
14287.0,64.21
14288.0,59.22
14289.0,167.02
14290.0,783.68
14291.0,2432.75
14292.0,1791.66
14293.0,1182.42
14294.0,9.34
14295.0,231.52
14296.0,111.52
14297.0,324.96
14298.0,36649.1
14299.0,5351.74
14300.0,1687.42
14301.0,185.65
14302.0,41.2
14303.0,11.35
14304.0,76.09
14305.0,816.33
14306.0,967.1
14307.0,1457.95
14308.0,7.65
14309.0,711.08
14310.0,259.82
14311.0,31.85
14312.0,1285.64
14314.0,35.61
14315.0,794.75
14316.0,6.11
14317.0,414.55
14318.0,12.99
14319.0,201.66
14320.0,209.45
14321.0,421.36
14322.0,2.39
14323.0,356.24
14324.0,13.28
14325.0,47.98
14326.0,101.2
14327.0,231.22
14328.0,15.17
14329.0,2904.92
14330.0,12.18
14331.0,116.77
14332.0,659.72
14333.0,238.33
14334.0,1241.95
14335.0,678.0
14336.0,637.92
14338.0,112.83
14339.0,281.69
14340.0,28.08
14341.0,1514.55
14342.0,517.7
14343.0,51.82
14344.0,129.03
14345.0,205.85
14346.0,653.61
14347.0,4.5
14348.0,99.94
14349.0,14.94
14350.0,306.36
14351.0,6.21
14352.0,335.98
14353.0,93.81
14354.0,665.12
14355.0,199.95
14356.0,410.72
14357.0,643.0
14358.0,43.97
14359.0,564.12
14360.0,1274.3
14361.0,31.05
14362.0,594.98
14363.0,28.37
14364.0,931.64
14365.0,191.05
14366.0,69.33
14367.0,5896.02
14368.0,12.73
14369.0,64.68
14370.0,23.74
14371.0,55.29
14372.0,34.0
14373.0,37.47
14374.0,2.73
14375.0,297.12
14376.0,20.43
14377.0,82.88
14378.0,17.75
14379.0,76.07
14380.0,24.07
14381.0,97.76
14382.0,799.96
14383.0,503.51
14384.0,1.11
14385.0,108.26
14386.0,51.24
14387.0,962.69
14388.0,1800.88
14389.0,323.63
14390.0,2507.94
14391.0,37.6
14392.0,39.9
14393.0,12.97
14394.0,2.87
14395.0,3754.5
14396.0,280.13
14397.0,1422.03
14398.0,19.96
14399.0,3.19
14400.0,191.21
14401.0,3207.24
14402.0,26.21
14403.0,642.6
14404.0,1484.08
14405.0,19.81
14406.0,55.14
14407.0,760.17
14408.0,788.32
14409.0,1260.74
14410.0,997.49
14411.0,16.4
14412.0,329.99
14413.0,30.4
14414.0,826.98
14415.0,2103.66
14416.0,622.25
14417.0,58.71
14418.0,1422.32
14419.0,277.86
14420.0,103.82
14421.0,556.29
14422.0,2653.3
14423.0,346.36
14424.0,40.05
14425.0,94.18
14426.0,3640.94
14427.0,203.03
14428.0,291.88
14429.0,119.1
14430.0,99.22
14431.0,869.14
14432.0,1488.2
14433.0,62.57
14434.0,1179.61
14435.0,3.83
14436.0,281.18
14437.0,123.62
14438.0,11.63
14439.0,815.49
14440.0,1410.84
14441.0,1497.51
14442.0,1378.07
14443.0,715.53
14444.0,14.96
14445.0,10.77
14446.0,472.2
14447.0,539.16
14448.0,73.36
14449.0,1295.32
14450.0,138.85
14451.0,552.95
14452.0,81.99
14453.0,54.85
14454.0,169.93
14455.0,7.54
14456.0,1012.34
14457.0,24.15
14458.0,13.18
14459.0,406.08
14460.0,238.6
14461.0,1164.0
14462.0,495.36
14463.0,113.91
14464.0,0.37
14465.0,55.22
14466.0,1449.24
14467.0,362.39
14468.0,22.81
14469.0,15.01
14470.0,130.24
14471.0,13.28
14472.0,364.97
14473.0,69.48
14474.0,555.66
14475.0,229.61
14476.0,112.67
14477.0,619.02
14478.0,41.86
14479.0,150.54
14480.0,108.7
14481.0,495.29
14482.0,1721.98
14483.0,4.8
14484.0,396.96
14485.0,233.8
14486.0,3.25
14487.0,465.47
14488.0,207.06
14489.0,137.7
14490.0,76.91
14491.0,86.98
14492.0,6.39
14493.0,1765.67
14494.0,48.96
14495.0,61.81
14496.0,183.21
14497.0,124.72
14498.0,1093.18
14499.0,626.66
14500.0,106.93
14501.0,19.99
14502.0,1092.58
14503.0,1014.14
14504.0,261.54
14505.0,2708.63
14506.0,367.92
14507.0,736.4
14508.0,160.77
14509.0,25.92
14510.0,169.29
14511.0,1016.7
14512.0,95.34
14513.0,217.46
14514.0,981.59
14515.0,1172.34
14516.0,50.08
14517.0,301.21
14518.0,109.9
14519.0,4.4
14520.0,88.6
14521.0,7.57
14522.0,691.64
14523.0,286.69
14524.0,1087.75
14525.0,2666.83
14526.0,22.52
14527.0,6605.72
14528.0,364.04
14529.0,332.34
14530.0,2401.41
14531.0,12.4
14532.0,19.74
14533.0,851.43
14534.0,2118.48
14535.0,1187.54
14536.0,4.98
14537.0,144.93
14538.0,100.74
14539.0,519.47
14540.0,314.82
14541.0,750.02
14542.0,18.77
14543.0,2480.57
14544.0,773.9
14545.0,31.34
14546.0,1534.41
14547.0,3855.71
14548.0,401.79
14549.0,65.25
14550.0,333.69
14551.0,194.37
14552.0,16.55
14553.0,310.24
14554.0,2736.47
14555.0,454.82
14556.0,24.58
14557.0,144.35
14558.0,5.53
14559.0,5.68
14560.0,1703.15
14561.0,354.83
14562.0,1717.79
14563.0,31.91
14564.0,76.01
14565.0,1277.14
14566.0,443.54
14567.0,857.36
14568.0,35.23
14569.0,134.87
14570.0,26.57
14571.0,2.2
14572.0,1591.79
14573.0,307.48
14574.0,23.81
14575.0,24.92
14576.0,22.85
14577.0,145.64
14578.0,140.2
14579.0,39.61
14580.0,81.9
14581.0,189.34
14582.0,95.32
14583.0,315.64
14584.0,284.4
14585.0,284.08
14586.0,13.61
14587.0,328.47
14588.0,21.76
14589.0,39.7
14590.0,0.82
14591.0,586.86
14592.0,455.71
14593.0,554.31
14594.0,135.75
14595.0,726.19
14596.0,40.77
14597.0,524.47
14598.0,215.84
14599.0,159.1
14600.0,74.23
14601.0,108.12
14602.0,39.11
14603.0,202.5
14604.0,42.47
14605.0,138.14
14606.0,12559.9
14607.0,9239.19
14608.0,1133.2
14609.0,254.44
14610.0,31.42
14611.0,36.99
14612.0,50.02
14613.0,3.26
14614.0,49.73
14615.0,43.95
14616.0,39.37
14617.0,1.56
14618.0,379.16
14619.0,192.36
14620.0,75.78
14621.0,1226.59
14622.0,171.08
14623.0,373.12
14624.0,119.34
14625.0,432.79
14626.0,1466.7
14627.0,180.78
14628.0,250.3
14629.0,790.11
14630.0,9.89
14631.0,496.46
14632.0,69.2
14633.0,115.48
14634.0,33.98
14635.0,12.16
14636.0,231.51
14637.0,12.73
14638.0,1130.57
14639.0,926.94
14640.0,580.08
14641.0,150.95
14642.0,92.63
14643.0,164.33
14644.0,221.84
14645.0,152.53
14646.0,156664.75
14647.0,66.0
14648.0,11.79
14649.0,889.08
14650.0,1.38
14651.0,550.92
14652.0,54.86
14653.0,884.0
14654.0,6.93
14655.0,674.47
14656.0,120.74
14657.0,308.9
14658.0,164.14
14659.0,512.33
14660.0,139.77
14661.0,356.78
14662.0,225.36
14663.0,43.97
14664.0,272.9
14665.0,902.25
14666.0,1229.96
14667.0,4881.35
14668.0,1.35
14669.0,60.24
14670.0,42.75
14671.0,25.3
14672.0,132.12
14673.0,1191.21
14674.0,7.82
14675.0,267.12
14676.0,2905.97
14677.0,44.7
14678.0,53.76
14679.0,112.87
14680.0,23716.01
14681.0,456.72
14682.0,59.28
14683.0,95.44
14684.0,455.86
14685.0,46.07
14686.0,12.31
14687.0,155.85
14688.0,4387.51
14689.0,53.96
14690.0,249.23
14691.0,708.95
14692.0,209.19
14693.0,55.53
14694.0,33.21
14695.0,22.55
14696.0,838.04
14697.0,54.05
14698.0,1143.29
14699.0,67.81
14700.0,1249.59
14701.0,1836.88
14702.0,2176.75
14703.0,211.94
14704.0,271.21
14705.0,2.68
14706.0,44.04
14707.0,0.43
14708.0,383.09
14709.0,3023.65
14710.0,443.07
14711.0,979.89
14712.0,202.96
14713.0,1145.89
14714.0,299.22
14715.0,712.75
14716.0,171.4
14717.0,0.89
14718.0,13.55
14719.0,307.65
14720.0,207.34
14721.0,28.37
14722.0,111.11
14723.0,525.41
14724.0,59.8
14725.0,320.57
14726.0,11.71
14727.0,69.31
14728.0,1.95
14729.0,166.12
14730.0,308.71
14731.0,124.95
14732.0,1231.03
14733.0,4183.06
14734.0,21.07
14735.0,3896.41
14736.0,29.36
14737.0,782.74
14738.0,200.62
14739.0,4057.48
14740.0,354.59
14741.0,605.48
14742.0,77.61
14743.0,1.36
14744.0,1512.26
14745.0,1196.43
14746.0,40.26
14747.0,27.13
14748.0,577.63
14749.0,40.21
14750.0,15.25
14751.0,0.34
14752.0,265.31
14753.0,81.87
14754.0,161.14
14755.0,2253.93
14756.0,715.05
14757.0,323.85
14758.0,533.35
14759.0,1141.27
14760.0,7.82
14761.0,71.21
14762.0,90.91
14764.0,398.46
14765.0,151.55
14766.0,1859.87
14767.0,12.3
14768.0,69.42
14769.0,4103.63
14770.0,464.42
14771.0,15.87
14772.0,65.11
14773.0,46.5
14774.0,35.61
14775.0,668.28
14776.0,1461.09
14777.0,15.34
14778.0,125.97
14779.0,21.45
14780.0,387.43
14782.0,5.94
14783.0,59.68
14784.0,179.18
14785.0,48.39
14786.0,9.12
14787.0,8.12
14788.0,1471.28
14789.0,140.44
14790.0,425.66
14791.0,127.5
14792.0,71.44
14793.0,407.23
14794.0,815.24
14795.0,27.48
14796.0,2558.05
14797.0,5.41
14798.0,122.18
14799.0,424.53
14800.0,2816.68
14801.0,217.87
14802.0,0.86
14803.0,252.91
14804.0,89.84
14805.0,371.95
14806.0,108.47
14807.0,67.24
14808.0,811.87
14809.0,29.71
14810.0,905.16
14811.0,3.21
14812.0,93.06
14813.0,120.58
14814.0,34.04
14815.0,427.58
14816.0,30.77
14817.0,515.53
14818.0,327.65
14819.0,165.52
14820.0,363.29
14821.0,65.84
14822.0,16.06
14823.0,23.55
14824.0,1204.65
14825.0,1038.22
14826.0,3.87
14828.0,597.87
14829.0,394.93
14830.0,352.21
14831.0,5.02
14832.0,18.67
14833.0,1.34
14834.0,578.52
14835.0,10.62
14836.0,44.54
14837.0,1244.8
14838.0,31.97
14839.0,1.86
14840.0,147.95
14841.0,1260.96
14842.0,1378.59
14843.0,16.04
14844.0,2463.33
14845.0,160.67
14846.0,46.28
14847.0,176.57
14848.0,4.41
14849.0,4679.54
14850.0,192.62
14851.0,271.01
14852.0,1538.68
14853.0,238.19
14854.0,1072.83
14855.0,1409.76
14856.0,1485.8
14857.0,419.82
14858.0,6.15
14859.0,137.5
14860.0,143.98
14861.0,304.91
14862.0,365.98
14863.0,342.96
14865.0,17.78
14866.0,4151.38
14867.0,381.78
14868.0,1920.96
14869.0,281.56
14870.0,432.39
14871.0,227.44
14872.0,22.48
14873.0,69.91
14874.0,43.09
14875.0,214.65
14876.0,1.75
14877.0,5.79
14878.0,659.88
14879.0,11.56
14880.0,231.48
14881.0,139.94
14882.0,1231.75
14883.0,324.41
14884.0,13.24
14885.0,133.47
14886.0,88.46
14887.0,99.48
14888.0,160.31
14889.0,35.97
14890.0,62.7
14891.0,235.67
14892.0,30.84
14893.0,358.61
14894.0,166.35
14895.0,6853.43
14896.0,338.09
14897.0,652.43
14898.0,783.48
14899.0,279.27
14900.0,76.78
14901.0,833.84
14902.0,781.57
14903.0,1136.93
14904.0,499.92
14905.0,599.85
14906.0,1.43
14907.0,1567.96
14908.0,67.94
14909.0,31.6
14910.0,63.52
14911.0,89125.15
14912.0,294.14
14913.0,1947.68
14915.0,197.37
14916.0,1089.36
14917.0,42.65
14918.0,2699.78
14919.0,3.47
14920.0,64.72
14921.0,1016.43
14922.0,139.73
14923.0,350.56
14924.0,77.56
14926.0,14.98
14927.0,98.13
14928.0,66.39
14929.0,295.04
14930.0,638.21
14931.0,775.24
14932.0,132.56
14933.0,23.57
14934.0,369.5
14935.0,200.37
14936.0,2845.98
14937.0,612.61
14938.0,46.11
14940.0,26.95
14941.0,57.53
14942.0,16.67
14943.0,6.97
14944.0,2127.55
14945.0,3.53
14946.0,31.96
14947.0,342.08
14948.0,470.79
14949.0,6.76
14950.0,111.73
14951.0,129.3
14952.0,2963.93
14953.0,446.74
14954.0,99.33
14955.0,25.03
14956.0,56.13
14957.0,4.89
14958.0,57.65
14959.0,239.98
14960.0,111.68
14961.0,7126.73
14962.0,28.38
14963.0,990.17
14964.0,73.29
14965.0,208.67
14966.0,356.14
14967.0,687.83
14968.0,237.44
14969.0,155.91
14970.0,1159.44
14971.0,591.51
14972.0,66.04
14973.0,983.56
14974.0,177.9
14975.0,253.22
14976.0,60.43
14977.0,5.77
14978.0,209.09
14979.0,42.06
14980.0,27.99
14981.0,115.66
14982.0,55.74
14983.0,73.22
14984.0,181.58
14985.0,29.75
14986.0,141.32
14987.0,315.23
14988.0,565.96
14989.0,44.89
14990.0,7.33
14991.0,23.47
14992.0,0.69
14993.0,3.36
14994.0,27.4
14995.0,97.22
14996.0,155.5
14997.0,192.44
14998.0,102.57
14999.0,12.12
15000.0,428.54
15001.0,21.48
15002.0,725.42
15003.0,37.7
15004.0,94.29
15005.0,4034.68
15006.0,483.68
15007.0,35.91
15008.0,12.28
15009.0,719.29
15010.0,378.8
15011.0,23.23
15012.0,233.33
15013.0,26.56
15014.0,160.98
15015.0,11.99
15016.0,67.26
15017.0,147.78
15018.0,604.21
15019.0,44.33
15020.0,4.48
15021.0,724.21
15022.0,376.84
15023.0,2735.1
15024.0,1342.92
15025.0,826.23
15026.0,290.45
15027.0,926.52
15028.0,406.51
15029.0,28.23
15030.0,940.36
15031.0,805.74
15032.0,395.17
15033.0,841.93
15034.0,2134.54
15035.0,22.37
15036.0,267.33
15037.0,52.42
15038.0,426.98
15039.0,17001.96
15040.0,67.54
15041.0,14.82
15042.0,37.62
15043.0,811.08
15044.0,4559.97
15045.0,132.86
15046.0,1966.19
15047.0,167.51
15048.0,114.89
15049.0,26.39
15050.0,1345.51
15051.0,1451.78
15052.0,2.21
15053.0,213.64
15054.0,666.09
15055.0,21.56
15056.0,33.07
15057.0,481.67
15058.0,945.4
15059.0,1046.48
15060.0,92.43
15061.0,34466.74
15062.0,986.16
15063.0,34.38
15064.0,22.29
15065.0,797.12
15066.0,177.46
15067.0,702.64
15068.0,204.31
15069.0,33.77
15070.0,112.93
15071.0,378.62
15072.0,12.25
15073.0,1033.94
15074.0,39.12
15075.0,368.0
15076.0,95.55
15077.0,69.99
15078.0,9066.45
15079.0,190.76
15080.0,43.62
15081.0,390.17
15082.0,1.26
15083.0,64.66
15084.0,215.69
15085.0,28.64
15086.0,3.14
15087.0,74.53
15088.0,864.77
15089.0,847.09
15090.0,69.05
15091.0,379.59
15092.0,72.82
15093.0,3985.82
15094.0,1.33
15095.0,1026.44
15096.0,126.04
15097.0,372.77
15098.0,10.39
15099.0,102.3
15100.0,226.84
15101.0,168.74
15102.0,229.24
15103.0,885.04
15104.0,360.7
15105.0,1002.73
15106.0,499.05
15107.0,15.33
15108.0,348.75
15109.0,18.94
15110.0,217.74
15111.0,468.11
15112.0,40.11
15113.0,932.68
15114.0,1865.78
15115.0,281.47
15116.0,1062.27
15117.0,442.37
15118.0,302.69
15119.0,74.94
15120.0,102.53
15121.0,364.97
15122.0,1232.13
15123.0,532.5
15124.0,220.66
15125.0,4991.8
15126.0,103.74
15127.0,201.39
15128.0,526.3
15129.0,3309.69
15130.0,48.14
15131.0,22.71
15132.0,358.66
15133.0,290.44
15134.0,329.69
15135.0,30.63
15136.0,1531.7
15137.0,39.21
15138.0,368.28
15139.0,30.77
15140.0,869.32
15141.0,29.16
15142.0,1060.46
15143.0,124.92
15144.0,2576.75
15145.0,250.75
15146.0,643.05
15147.0,187.41
15148.0,66.09
15149.0,79.95
15150.0,3387.44
15151.0,2.94
15152.0,1258.81
15153.0,670.43
15154.0,278.03
15155.0,116.85
15156.0,694.9
15157.0,557.6
15158.0,135.11
15159.0,3020.53
15160.0,30.61
15161.0,23.97
15162.0,16.66
15163.0,127.0
15164.0,217.71
15165.0,60.63
15166.0,43.54
15167.0,25.15
15168.0,319.96
15169.0,166.39
15170.0,11.68
15171.0,22.08
15172.0,892.51
15173.0,38.39
15174.0,52.21
15175.0,602.8
15176.0,79.68
15177.0,72.49
15178.0,6.53
15179.0,1423.6
15180.0,189.4
15181.0,581.24
15182.0,320.29
15183.0,34.58
15184.0,86.52
15185.0,500.89
15186.0,431.03
15187.0,6008.76
15188.0,54.77
15189.0,2571.97
15190.0,157.63
15191.0,30.66
15192.0,459.58
15193.0,194.55
15194.0,4266.82
15195.0,520.34
15196.0,3.6
15197.0,374.82
15198.0,226.4
15199.0,1583.82
15200.0,108.4
15201.0,515.09
15202.0,0.71
15203.0,2092.75
15204.0,14.66
15205.0,208.35
15206.0,20.99
15207.0,24.87
15208.0,281.91
15209.0,25.55
15210.0,232.83
15211.0,244.81
15212.0,16.56
15213.0,101.5
15214.0,445.05
15215.0,394.92
15216.0,110.98
15217.0,84.91
15218.0,4354.84
15219.0,87.47
15220.0,746.87
15221.0,198.47
15222.0,159.31
15223.0,32.53
15224.0,14.33
15225.0,74.73
15226.0,5.88
15227.0,929.4
15228.0,1464.21
15229.0,20.81
15230.0,133.43
15231.0,44.15
15232.0,322.07
15233.0,6.07
15234.0,23.73
15235.0,35.23
15236.0,77.91
15237.0,711.4
15238.0,530.49
15239.0,757.89
15240.0,3076.7
15241.0,995.64
15242.0,25.47
15243.0,61.56
15244.0,211.7
15245.0,1266.3
15246.0,80.26
15247.0,215.26
15248.0,38.21
15249.0,2093.53
15250.0,1.16
15251.0,2695.32
15252.0,602.19
15253.0,567.85
15254.0,361.67
15255.0,1254.1
15256.0,41.31
15257.0,17.7
15258.0,243.86
15259.0,78.69
15260.0,982.12
15261.0,411.57
15262.0,19.58
15263.0,89.97
15264.0,71.11
15265.0,614.99
15266.0,31.54
15267.0,1151.61
15268.0,117.57
15269.0,304.4
15270.0,1510.0
15271.0,1642.84
15272.0,186.59
15273.0,126.2
15274.0,726.39
15275.0,549.0
15276.0,289.12
15277.0,113.59
15278.0,34.27
15279.0,21.5
15280.0,46.71
15281.0,2036.04
15282.0,17.33
15283.0,8.68
15284.0,115.12
15285.0,6.9
15286.0,206.66
15287.0,132.9
15288.0,989.23
15289.0,81.75
15290.0,3485.44
15291.0,3518.51
15292.0,12.42
15293.0,20.51
15294.0,23.58
15295.0,33.68
15296.0,1954.49
15297.0,216.06
15298.0,2134.7
15299.0,3230.18
15300.0,313.44
15301.0,2263.91
15302.0,29.68
15303.0,73.25
15304.0,124.58
15305.0,0.88
15306.0,1301.71
15307.0,190.14
15308.0,94.1
15309.0,55.98
15310.0,24.23
15311.0,49256.76
15312.0,1038.6
15313.0,55.14
15314.0,361.53
15315.0,395.24
15316.0,2.19
15317.0,5.51
15318.0,196.79
15319.0,18.63
15320.0,447.32
15321.0,1048.47
15322.0,452.42
15323.0,15.22
15324.0,37.9
15325.0,184.64
15326.0,149.84
15327.0,113.13
15328.0,9.81
15329.0,1044.42
15330.0,562.67
15331.0,19.95
15332.0,22.93
15333.0,48.56
15334.0,130.91
15335.0,96.15
15336.0,30.87
15337.0,9.45
15338.0,72.83
15339.0,336.05
15340.0,6.78
15341.0,77.81
15342.0,86.33
15343.0,32.89
15344.0,1031.2
15345.0,177.9
15346.0,36.6
15347.0,459.64
15348.0,275.31
15349.0,97.09
15350.0,41.74
15351.0,538.47
15352.0,40.86
15353.0,158.17
15354.0,2.7
15355.0,229.54
15356.0,1915.57
15358.0,5501.59
15359.0,0.3
15360.0,718.85
15361.0,34.85
15362.0,44.18
15363.0,158.38
15364.0,196.29
15365.0,1448.17
15366.0,478.93
15367.0,1075.07
15368.0,317.84
15369.0,95.62
15370.0,679.42
15371.0,6.91
15372.0,1196.74
15373.0,797.26
15374.0,154.02
15375.0,1.56
15376.0,677.73
15377.0,111.8
15378.0,20.72
15379.0,829.55
15380.0,1448.86
15381.0,356.11
15382.0,3833.23
15384.0,230.12
15385.0,539.1
15386.0,119.78
15387.0,40.5
15388.0,53.11
15389.0,293.17
15390.0,139.89
15391.0,81.73
15392.0,965.34
15393.0,340.33
15394.0,982.71
15395.0,4.18
15396.0,434.44
15397.0,5.55
15398.0,1677.45
15399.0,782.2
15400.0,557.52
15401.0,3.13
15402.0,689.63
15403.0,8.28
15404.0,14.46
15405.0,106.19
15406.0,433.77
15407.0,263.95
15408.0,51.09
15409.0,10.5
15410.0,1752.38
15411.0,356.83
15412.0,35.72
15413.0,94.32
15414.0,178.68
15415.0,32.53
15416.0,907.44
15417.0,654.33
15418.0,6.34
15419.0,517.08
15420.0,24.33
15421.0,481.23
15422.0,145.55
