customer_id,recency,frequency,monetary,tenure,avg_order_value,n_items,n_products,purchase_rate,avg_gap,future_value
13849.0,214,3,1931.35,441,643.7833333333333,867,108,0.20408163265306123,147.0,1537.95
13851.0,105,6,2201.32,496,366.8866666666667,970,56,0.3629032258064516,82.66666666666667,2405.14
13852.0,427,1,187.35000000000002,427,187.35000000000002,85,11,0.0702576112412178,427.0,0.0
13854.0,13,30,9303.98,517,310.13266666666664,2954,53,1.7408123791102514,17.233333333333334,2949.98
13855.0,317,4,1310.3400000000001,548,327.58500000000004,575,64,0.218978102189781,137.0,0.0
13856.0,20,9,847.9300000000001,436,94.21444444444445,715,30,0.6192660550458716,48.44444444444444,294.1
13857.0,210,6,1001.01,388,166.835,782,99,0.4639175257731959,64.66666666666667,0.0
13859.0,143,2,515.86,346,257.93,167,34,0.17341040462427745,173.0,0.0
13861.0,246,2,273.26,347,136.63,225,21,0.17291066282420747,173.5,0.0
13862.0,4,5,1499.24,206,299.848,1048,77,0.7281553398058253,41.2,1056.85
13863.0,64,4,1239.55,410,309.8875,553,59,0.2926829268292683,102.5,0.0
13864.0,203,1,662.4000000000001,203,662.4000000000001,192,1,0.1477832512315271,203.0,0.0
13865.0,3,2,282.52,106,141.26,100,17,0.5660377358490566,53.0,219.04
13867.0,35,1,138.85,35,138.85,31,8,0.8571428571428571,35.0,876.44
13869.0,79,9,6591.58,508,732.3977777777777,3365,425,0.5314960629921259,56.44444444444444,1519.99
13870.0,104,8,3485.17,486,435.64625,2508,113,0.4938271604938272,60.75,2226.91
13871.0,23,9,3878.33,536,430.92555555555555,1748,106,0.503731343283582,59.55555555555556,4007.52
13872.0,344,3,919.57,542,306.52333333333337,339,51,0.16605166051660517,180.66666666666666,0.0
13873.0,35,7,879.72,463,125.67428571428572,398,47,0.4535637149028078,66.14285714285714,159.20000000000002
13874.0,175,7,2049.15,490,292.7357142857143,864,46,0.42857142857142855,70.0,0.0
13875.0,1,12,4095.46,539,341.28833333333336,2510,136,0.6679035250463822,44.916666666666664,718.91
13877.0,287,2,332.44,506,166.22,370,20,0.11857707509881422,253.0,117.24
13878.0,364,3,1191.53,421,397.1766666666667,484,59,0.2137767220902613,140.33333333333334,1281.53
13879.0,462,1,395.5,462,395.5,204,25,0.06493506493506493,462.0,0.0
13880.0,3,10,2511.46,379,251.14600000000002,1464,93,0.79155672823219,37.9,1880.2
13881.0,30,27,31589.04,462,1169.9644444444446,22182,161,1.7532467532467533,17.11111111111111,13590.06
13883.0,35,14,5628.32,548,402.0228571428571,3052,190,0.7664233576642335,39.142857142857146,931.7
13884.0,94,8,1297.13,287,162.14125,562,87,0.8362369337979094,35.875,591.35
13885.0,6,2,506.8,17,253.4,182,28,3.5294117647058822,8.5,0.0
13887.0,21,1,349.55,21,349.55,147,19,1.4285714285714284,21.0,0.0
13888.0,35,6,1802.94,392,300.49,723,110,0.45918367346938777,65.33333333333333,366.11
13889.0,199,5,1574.3300000000002,503,314.86600000000004,833,50,0.29821073558648115,100.6,416.90000000000003
13890.0,175,5,1233.92,550,246.78400000000002,654,50,0.2727272727272727,110.0,1693.46
13891.0,195,3,863.5600000000001,399,287.85333333333335,479,97,0.22556390977443608,133.0,0.0
13892.0,63,3,689.1999999999999,392,229.73333333333332,2282,11,0.22959183673469388,130.66666666666666,578.4499999999999
13893.0,114,1,821.1,114,821.1,190,21,0.2631578947368421,114.0,0.0
13894.0,127,1,160.85,127,160.85,105,10,0.23622047244094488,127.0,403.77000000000004
13895.0,332,2,1415.45,553,707.725,695,67,0.10849909584086799,276.5,2593.07
13896.0,442,1,388.55,442,388.55,149,21,0.06787330316742082,442.0,0.0
13897.0,255,2,849.56,494,424.78,620,42,0.12145748987854252,247.0,311.16
13898.0,142,2,686.4,228,343.2,544,43,0.2631578947368421,114.0,0.0
13899.0,91,1,298.5,91,298.5,122,15,0.3296703296703297,91.0,90.02
13900.0,9,5,1602.09,441,320.418,937,79,0.3401360544217687,88.2,8.5
13901.0,73,12,3457.44,520,288.12,1913,178,0.6923076923076923,43.333333333333336,2218.9
13902.0,449,5,34095.26,541,6819.052000000001,220600,58,0.27726432532347506,108.2,0.0
13903.0,217,1,165.45000000000002,217,165.45000000000002,103,10,0.1382488479262673,217.0,0.0
13904.0,111,1,201.12,111,201.12,223,17,0.2702702702702703,111.0,131.52
13905.0,549,1,312.65,549,312.65,135,12,0.0546448087431694,549.0,0.0
13906.0,226,1,42.0,226,42.0,100,1,0.1327433628318584,226.0,0.0
13907.0,508,1,136.8,508,136.8,68,4,0.05905511811023622,508.0,0.0
13908.0,31,2,831.11,93,415.555,558,49,0.6451612903225807,46.5,1538.44
13909.0,240,2,286.6,338,143.3,302,35,0.17751479289940827,169.0,0.0
13911.0,14,17,3357.99,465,197.52882352941174,3221,152,1.096774193548387,27.352941176470587,877.0
13912.0,240,1,124.95,240,124.95,29,7,0.125,240.0,0.0
13913.0,323,1,42.22,323,42.22,10,3,0.09287925696594428,323.0,0.0
13915.0,211,1,70.80000000000001,211,70.80000000000001,24,2,0.14218009478672988,211.0,0.0
13916.0,280,4,1275.81,492,318.9525,673,72,0.24390243902439027,123.0,0.0
13917.0,8,1,65.38,8,65.38,38,5,3.75,8.0,206.66
13918.0,70,1,198.2,70,198.2,100,8,0.42857142857142855,70.0,1014.64
13919.0,241,2,975.87,357,487.935,659,45,0.16806722689075632,178.5,384.81
13920.0,248,4,1774.68,379,443.67,1772,81,0.31662269129287596,94.75,0.0
13921.0,219,4,730.7,538,182.675,210,36,0.22304832713754646,134.5,0.0
13922.0,168,3,865.2,284,288.40000000000003,467,30,0.31690140845070425,94.66666666666667,0.0
13927.0,254,1,359.27,254,359.27,249,20,0.11811023622047244,254.0,348.99
13929.0,143,10,3064.2999999999997,511,306.42999999999995,1466,38,0.5870841487279843,51.1,429.79999999999995
13931.0,97,10,4398.06,553,439.80600000000004,2974,177,0.5424954792043399,55.3,859.32
13932.0,111,1,307.4,111,307.4,72,16,0.2702702702702703,111.0,0.0
13934.0,80,1,922.1,80,922.1,390,31,0.375,80.0,0.0
13935.0,413,3,6116.92,469,2038.9733333333334,2252,67,0.19189765458422176,156.33333333333334,0.0
13936.0,199,2,563.08,231,281.54,331,31,0.2597402597402597,115.5,376.58
13937.0,219,1,721.28,219,721.28,464,45,0.136986301369863,219.0,158.85
13939.0,128,5,1176.91,429,235.382,963,62,0.3496503496503497,85.8,384.05
13941.0,114,12,8128.3,540,677.3583333333333,4042,36,0.6666666666666667,45.0,2994.0
13942.0,351,1,320.0,351,320.0,1000,1,0.08547008547008547,351.0,0.0
13943.0,394,1,246.54,394,246.54,94,15,0.07614213197969542,394.0,0.0
13944.0,470,1,200.43,470,200.43,153,35,0.06382978723404255,470.0,0.0
13945.0,211,2,854.15,296,427.075,413,49,0.20270270270270271,148.0,0.0
13946.0,18,5,1800.63,552,360.12600000000003,2667,48,0.2717391304347826,110.4,75.6
13948.0,177,4,548.76,552,137.19,248,23,0.21739130434782608,138.0,0.0
13950.0,63,1,179.30999999999997,63,179.30999999999997,81,7,0.47619047619047616,63.0,565.75
13951.0,53,2,516.05,111,258.025,315,32,0.5405405405405406,55.5,158.4
13952.0,34,14,12823.521,540,915.9657857142857,5947,238,0.7777777777777778,38.57142857142857,0.0
13953.0,27,8,4875.0,545,609.375,3900,1,0.44036697247706424,68.125,1765.68
13955.0,122,2,427.31,192,213.655,230,63,0.3125,96.0,117.86
13956.0,60,2,293.67,88,146.835,135,49,0.6818181818181819,44.0,732.75
13957.0,234,3,458.25,475,152.75,157,21,0.18947368421052632,158.33333333333334,0.0
13958.0,196,8,4709.2300000000005,551,588.6537500000001,2264,172,0.4355716878402904,68.875,0.0
13959.0,98,5,815.42,328,163.084,541,75,0.45731707317073167,65.6,260.76
13961.0,209,1,538.4,209,538.4,226,19,0.14354066985645933,209.0,0.0
13962.0,62,2,310.85,252,155.425,103,19,0.23809523809523808,126.0,51.95
13963.0,125,17,3011.87,414,177.16882352941175,2061,129,1.2318840579710146,24.352941176470587,0.0
13964.0,204,2,438.9,247,219.45,228,22,0.24291497975708504,123.5,0.0
13965.0,293,3,996.61,520,332.2033333333333,425,23,0.17307692307692307,173.33333333333334,0.0
13966.0,252,1,390.86,252,390.86,772,21,0.11904761904761904,252.0,0.0
13967.0,213,1,85.6,213,85.6,24,4,0.14084507042253522,213.0,80.7
13968.0,240,1,123.66,240,123.66,174,8,0.125,240.0,0.0
13969.0,35,23,5819.01,441,253.0004347826087,3118,304,1.564625850340136,19.17391304347826,7546.86
13970.0,203,2,846.55,254,423.275,469,10,0.23622047244094488,127.0,0.0
13971.0,31,9,2883.83,499,320.42555555555555,1980,129,0.5410821643286573,55.44444444444444,1783.74
13972.0,18,1,145.9,18,145.9,42,9,1.6666666666666665,18.0,44.349999999999994
13973.0,104,1,264.7,104,264.7,109,11,0.2884615384615385,104.0,0.0
13974.0,399,1,264.13,399,264.13,107,15,0.07518796992481203,399.0,413.59000000000003
13975.0,32,8,3794.17,492,474.27125,2773,345,0.48780487804878053,61.5,1564.67
13976.0,23,4,1192.36,485,298.09,452,49,0.24742268041237114,121.25,0.0
13977.0,228,1,519.8100000000001,228,519.8100000000001,303,13,0.13157894736842105,228.0,0.0
13979.0,210,6,2546.36,553,424.3933333333334,1657,309,0.325497287522604,92.16666666666667,869.87
13980.0,256,4,599.78,473,149.945,305,47,0.2536997885835095,118.25,200.14
13981.0,232,1,331.14,232,331.14,234,22,0.12931034482758622,232.0,0.0
13982.0,143,7,3477.58,505,496.79714285714283,2112,96,0.4158415841584158,72.14285714285714,968.01
13983.0,4,17,6186.08,547,363.8870588235294,3767,216,0.9323583180987203,32.1764705882353,922.37
13984.0,66,10,1845.3200000000002,549,184.532,1331,50,0.546448087431694,54.9,203.28
13985.0,1,10,4126.03,485,412.60299999999995,2049,91,0.6185567010309279,48.5,5894.83
13987.0,196,2,682.54,217,341.27,492,46,0.2764976958525346,108.5,0.0
13988.0,17,4,1965.92,442,491.48,1110,110,0.2714932126696833,110.5,2791.88
13989.0,56,4,1656.65,380,414.1625,1763,53,0.3157894736842105,95.0,369.40999999999997
13990.0,30,1,311.3,30,311.3,190,16,1.0,30.0,0.0
13992.0,197,2,142.7,280,71.35,90,5,0.21428571428571427,140.0,76.8
13993.0,22,14,4802.17,553,343.01214285714286,1640,102,0.7594936708860759,39.5,1973.54
13995.0,62,10,2818.77,538,281.877,1663,117,0.5576208178438662,53.8,1083.24
13996.0,203,2,895.76,216,447.88,613,29,0.2777777777777778,108.0,0.0
13997.0,336,3,382.31,367,127.43666666666667,146,36,0.24523160762942778,122.33333333333333,0.0
13998.0,263,3,566.7,393,188.9,204,30,0.22900763358778625,131.0,0.0
13999.0,31,21,6847.27,551,326.0604761904762,3701,147,1.1433756805807622,26.238095238095237,2654.9900000000002
14000.0,28,5,2046.3400000000001,554,409.26800000000003,1838,28,0.27075812274368233,110.8,0.0
14001.0,49,8,3796.15,310,474.51875,1543,48,0.7741935483870968,38.75,733.94
14003.0,549,1,209.41,549,209.41,149,16,0.0546448087431694,549.0,0.0
14004.0,105,5,2575.83,252,515.1659999999999,1139,69,0.5952380952380952,50.4,3682.62
14005.0,32,1,187.16,32,187.16,240,14,0.9375,32.0,2687.56
14006.0,58,6,1896.57,469,316.09499999999997,1987,53,0.3837953091684435,78.16666666666667,300.1
14007.0,329,1,79.48,329,79.48,16,5,0.0911854103343465,329.0,0.0
14008.0,249,1,509.04,249,509.04,326,32,0.12048192771084336,249.0,0.0
14009.0,15,3,1099.91,279,366.6366666666667,951,71,0.32258064516129037,93.0,0.0
14010.0,382,2,445.15,382,222.575,177,20,0.15706806282722513,191.0,0.0
14011.0,297,2,457.82,424,228.91,644,32,0.14150943396226415,212.0,0.0
14012.0,94,1,328.8,94,328.8,160,11,0.3191489361702128,94.0,0.0
14013.0,92,3,730.05,440,243.35,403,35,0.20454545454545453,146.66666666666666,354.52
14014.0,193,2,1443.03,393,721.515,928,37,0.15267175572519084,196.5,505.18
14016.0,24,10,10426.83,517,1042.683,5025,324,0.5802707930367506,51.7,976.58
14017.0,388,1,229.75,388,229.75,73,14,0.07731958762886598,388.0,0.0
14018.0,462,1,367.15000000000003,462,367.15000000000003,224,13,0.06493506493506493,462.0,0.0
14020.0,293,2,606.21,346,303.105,207,29,0.17341040462427745,173.0,642.8
14021.0,28,6,1586.38,409,264.3966666666667,838,80,0.4400977995110024,68.16666666666667,130.2
14022.0,42,2,792.15,303,396.075,681,45,0.19801980198019803,151.5,0.0
14023.0,67,1,273.14,67,273.14,162,16,0.44776119402985076,67.0,310.93
14024.0,207,1,318.04,207,318.04,88,18,0.14492753623188406,207.0,327.7
14025.0,281,8,4057.9,400,507.2375,1914,60,0.6,50.0,0.0
14026.0,287,2,713.11,442,356.555,427,43,0.13574660633484165,221.0,0.0
14028.0,367,3,10396.5,367,3465.5,7170,3,0.24523160762942778,122.33333333333333,0.0
14030.0,60,17,7337.22,546,431.60117647058826,3521,522,0.9340659340659341,32.11764705882353,925.07
14031.0,13,36,31616.87,553,878.2463888888889,11745,244,1.952983725135624,15.36111111111111,9382.300000000001
14032.0,23,10,3410.25,542,341.025,2973,68,0.5535055350553506,54.2,1440.02
14033.0,372,1,109.44,372,109.44,576,1,0.08064516129032259,372.0,0.0
14035.0,84,6,2129.28,429,354.88000000000005,1054,47,0.4195804195804196,71.5,727.44
14036.0,101,1,626.65,101,626.65,268,38,0.297029702970297,101.0,0.0
14037.0,181,5,801.55,549,160.31,578,95,0.273224043715847,109.8,35.400000000000006
14038.0,24,3,2225.82,490,741.94,1244,87,0.18367346938775508,163.33333333333334,844.0600000000001
14039.0,392,1,115.08000000000001,392,115.08000000000001,100,4,0.07653061224489795,392.0,152.2
14040.0,32,28,10480.03,555,374.2867857142857,4061,298,1.5135135135135134,19.821428571428573,2165.54
14041.0,83,1,141.41,83,141.41,94,21,0.3614457831325301,83.0,0.0
14042.0,542,1,431.98,542,431.98,180,21,0.055350553505535055,542.0,0.0
14043.0,308,2,304.25,546,152.125,153,37,0.10989010989010989,273.0,0.0
14044.0,126,7,2644.02,501,377.71714285714285,1893,465,0.41916167664670656,71.57142857142857,479.08
14045.0,154,15,10905.029999999999,517,727.002,4539,16,0.8704061895551257,34.46666666666667,408.0
14046.0,101,1,154.99,101,154.99,460,14,0.297029702970297,101.0,0.0
14047.0,16,12,3582.34,493,298.52833333333336,1478,88,0.7302231237322515,41.083333333333336,672.69
14048.0,122,3,748.69,199,249.56333333333336,467,126,0.4522613065326633,66.33333333333333,0.0
14049.0,17,11,10615.77,434,965.07,6775,465,0.7603686635944701,39.45454545454545,2623.26
14051.0,30,25,12657.09,553,506.2836,3791,74,1.3562386980108498,22.12,9776.91
14052.0,207,1,255.45,207,255.45,98,65,0.14492753623188406,207.0,225.36
14053.0,214,2,312.05,303,156.025,275,3,0.19801980198019803,151.5,260.25
14055.0,394,2,795.3199999999999,540,397.65999999999997,504,23,0.11111111111111112,270.0,725.6400000000001
14056.0,1,11,3695.32,101,335.9381818181818,2052,238,3.267326732673267,9.181818181818182,4519.33
14057.0,16,13,4867.41,553,374.41615384615386,4150,194,0.705244122965642,42.53846153846154,3541.43
14058.0,279,2,469.19,347,234.595,211,23,0.17291066282420747,173.5,0.0
14059.0,83,1,183.6,83,183.6,128,8,0.3614457831325301,83.0,0.0
14060.0,22,21,6335.76,455,301.70285714285717,5681,72,1.3846153846153846,21.666666666666668,3183.32
14061.0,324,3,917.4300000000001,555,305.81,133,17,0.16216216216216217,185.0,0.0
14062.0,56,18,19973.98,546,1109.6655555555556,9925,136,0.989010989010989,30.333333333333332,5630.22
14063.0,255,9,22710.2,548,2523.355555555556,3850,30,0.4927007299270073,60.888888888888886,0.0
14064.0,28,13,2820.84,504,216.98769230769233,3484,100,0.7738095238095237,38.76923076923077,511.58
14065.0,206,3,891.02,248,297.00666666666666,582,42,0.3629032258064516,82.66666666666667,0.0
14066.0,83,1,152.55,83,152.55,45,7,0.3614457831325301,83.0,0.0
14068.0,137,4,1528.3700000000001,494,382.09250000000003,513,93,0.24291497975708504,123.5,0.0
14069.0,331,2,230.06,378,115.03,59,37,0.15873015873015872,189.0,0.0
14070.0,501,1,326.55,501,326.55,86,40,0.05988023952095808,501.0,0.0
14071.0,77,2,356.81,81,178.405,295,22,0.7407407407407407,40.5,1082.01
14072.0,483,1,390.85,483,390.85,65,19,0.06211180124223603,483.0,0.0
14074.0,440,1,219.39999999999998,440,219.39999999999998,228,6,0.06818181818181818,440.0,0.0
14075.0,78,4,1100.53,358,275.1325,1010,48,0.335195530726257,89.5,634.34
14077.0,42,3,315.27,212,105.08999999999999,191,35,0.42452830188679247,70.66666666666667,299.81
14078.0,1,8,1471.1699999999998,438,183.89624999999998,545,98,0.547945205479452,54.75,221.46
14079.0,499,1,243.63,499,243.63,1,1,0.06012024048096192,499.0,375.1
14080.0,230,4,1070.08,554,267.52,220,70,0.21660649819494585,138.5,45.599999999999994
14081.0,119,10,5370.1,546,537.01,3712,465,0.5494505494505495,54.6,0.0
14082.0,181,2,413.36,209,206.68,246,48,0.28708133971291866,104.5,0.0
14083.0,16,7,878.3,538,125.47142857142856,624,96,0.39033457249070636,76.85714285714286,528.96
14084.0,329,1,150.5,329,150.5,306,7,0.0911854103343465,329.0,0.0
14085.0,15,25,8468.84,548,338.7536,5048,431,1.3686131386861313,21.92,1636.13
14086.0,279,1,39.95,279,39.95,1,1,0.10752688172043011,279.0,0.0
14087.0,221,2,651.8,552,325.9,476,126,0.10869565217391304,276.0,194.42
14088.0,7,6,28899.83,238,4816.638333333333,6281,240,0.7563025210084033,39.666666666666664,35136.97
14090.0,141,1,76.32000000000001,141,76.32000000000001,72,1,0.2127659574468085,141.0,0.0
14091.0,471,2,9530.08,515,4765.04,3316,13,0.11650485436893203,257.5,0.0
14092.0,13,16,4950.01,540,309.375625,2439,134,0.888888888888889,33.75,2279.44
14094.0,256,1,335.22,256,335.22,177,41,0.1171875,256.0,0.0
14095.0,539,1,2.95,539,2.95,1,1,0.055658627087198514,539.0,0.0
14097.0,298,2,422.85999999999996,462,211.42999999999998,352,39,0.12987012987012986,231.0,0.0
14099.0,35,14,3983.0,546,284.5,2731,224,0.7692307692307692,39.0,1782.71
14101.0,14,11,8144.53,438,740.4118181818181,9450,19,0.7534246575342465,39.81818181818182,1817.4
14104.0,206,3,555.37,377,185.12333333333333,437,100,0.23872679045092837,125.66666666666667,216.20999999999998
14105.0,56,5,5988.83,538,1197.766,3534,200,0.2788104089219331,107.6,0.0
14106.0,554,1,214.79999999999998,554,214.79999999999998,24,1,0.05415162454873646,554.0,0.0
14107.0,37,8,3649.15,547,456.14375,2772,89,0.43875685557586835,68.375,1228.15
14108.0,548,2,447.05,555,223.525,279,18,0.10810810810810811,277.5,597.91
14110.0,37,23,9006.32,555,391.5791304347826,4170,148,1.2432432432432432,24.130434782608695,3981.63
14111.0,58,1,94.2,58,94.2,148,2,0.5172413793103449,58.0,598.65
14112.0,20,9,4071.94,471,452.4377777777778,2560,160,0.5732484076433121,52.333333333333336,1762.65
14113.0,171,13,5685.6900000000005,548,437.3607692307693,2796,58,0.7116788321167883,42.15384615384615,1406.92
14114.0,90,7,1364.09,423,194.86999999999998,650,72,0.49645390070921985,60.42857142857143,0.0
14115.0,318,2,622.6700000000001,483,311.33500000000004,509,22,0.12422360248447206,241.5,0.0
14118.0,245,1,458.45,245,458.45,97,15,0.12244897959183675,245.0,0.0
14119.0,192,2,183.37,535,91.685,177,11,0.11214953271028037,267.5,0.0
14122.0,223,3,362.42,554,120.80666666666667,114,12,0.1624548736462094,184.66666666666666,0.0
14123.0,550,1,436.18,550,436.18,234,24,0.05454545454545454,550.0,0.0
14126.0,261,1,466.33000000000004,261,466.33000000000004,379,28,0.11494252873563218,261.0,706.1300000000001
14127.0,73,5,1642.6000000000001,242,328.52000000000004,704,88,0.6198347107438017,48.4,257.48
14128.0,72,2,592.25,368,296.125,519,34,0.16304347826086957,184.0,331.96
14129.0,77,5,1826.3799999999999,396,365.27599999999995,986,37,0.3787878787878788,79.2,764.96
14130.0,136,4,1882.67,545,470.6675,1239,189,0.22018348623853212,136.25,0.0
14131.0,465,1,187.87,465,187.87,118,45,0.06451612903225806,465.0,0.0
14133.0,132,2,623.5,550,311.75,202,24,0.10909090909090909,275.0,287.64
14134.0,199,15,11123.35,546,741.5566666666667,5814,130,0.8241758241758241,36.4,0.0
14135.0,3,18,7395.07,554,410.8372222222222,8252,115,0.9747292418772562,30.77777777777778,2248.85
14136.0,217,5,1570.81,548,314.162,1148,86,0.2737226277372263,109.6,0.0
14137.0,512,1,332.7,512,332.7,462,11,0.05859375,512.0,0.0
14139.0,307,3,670.98,359,223.66,539,29,0.25069637883008355,119.66666666666667,415.82
14142.0,190,2,983.15,463,491.575,831,42,0.12958963282937366,231.5,0.0
14144.0,303,1,30.599999999999998,303,30.599999999999998,12,1,0.09900990099009901,303.0,0.0
14145.0,34,4,4986.45,427,1246.6125,1127,11,0.2810304449648712,106.75,2613.6
14146.0,71,9,7163.03,512,795.8922222222222,4154,248,0.52734375,56.888888888888886,2287.27
14147.0,102,8,2289.6,457,286.2,927,23,0.5251641137855579,57.125,300.6
14148.0,50,2,466.29,231,233.145,223,15,0.2597402597402597,115.5,0.0
14149.0,37,1,446.62,37,446.62,218,28,0.8108108108108109,37.0,0.0
14150.0,176,1,306.18,176,306.18,262,12,0.17045454545454547,176.0,352.46000000000004
14151.0,490,2,679.45,533,339.725,405,44,0.1125703564727955,266.5,0.0
14152.0,51,6,1690.56,476,281.76,1502,90,0.37815126050420167,79.33333333333333,306.78000000000003
14153.0,300,1,233.4,300,233.4,312,17,0.1,300.0,0.0
14154.0,56,8,6460.7,512,807.5875,3222,236,0.46875,64.0,0.0
14155.0,83,1,118.75,83,118.75,25,6,0.3614457831325301,83.0,0.0
14156.0,3,120,241432.09,555,2011.9340833333333,128723,1230,6.486486486486487,4.625,72514.28
14157.0,102,4,847.07,463,211.7675,455,68,0.2591792656587473,115.75,155.71
14159.0,4,12,4359.62,553,363.3016666666667,3130,482,0.650994575045208,46.083333333333336,3578.39
14160.0,427,7,8421.47,515,1203.0671428571427,4661,80,0.4077669902912621,73.57142857142857,0.0
14161.0,32,7,3318.88,543,474.1257142857143,1623,202,0.3867403314917127,77.57142857142857,0.0
14162.0,109,1,177.68,109,177.68,110,13,0.27522935779816515,109.0,111.68
14163.0,16,3,898.5,279,299.5,338,26,0.32258064516129037,93.0,1696.12
14165.0,92,1,122.53999999999999,92,122.53999999999999,54,23,0.32608695652173914,92.0,0.0
14166.0,322,2,256.85,443,128.425,84,39,0.13544018058690743,221.5,0.0
14167.0,80,6,980.65,498,163.44166666666666,272,41,0.3614457831325301,83.0,315.84
14168.0,237,2,370.45,381,185.225,147,11,0.15748031496062992,190.5,0.0
14169.0,247,2,624.4300000000001,261,312.21500000000003,208,50,0.22988505747126436,130.5,0.0
14170.0,192,3,597.33,212,199.11,290,123,0.42452830188679247,70.66666666666667,0.0
14171.0,547,1,135.0,547,135.0,44,6,0.054844606946983544,547.0,363.79
14172.0,422,3,402.72,459,134.24,88,38,0.19607843137254902,153.0,0.0
14173.0,36,3,249.2,547,83.06666666666666,84,13,0.16453382084095064,182.33333333333334,336.8
14175.0,146,6,4779.16,444,796.5266666666666,1640,136,0.40540540540540543,74.0,2899.72
14176.0,114,5,916.01,198,183.202,326,33,0.7575757575757576,39.6,0.0
14177.0,198,9,1669.93,468,185.54777777777778,843,118,0.576923076923077,52.0,559.41
14180.0,2,24,5004.35,365,208.51458333333335,664,110,1.9726027397260273,15.208333333333334,1314.9
14181.0,227,2,310.55,379,155.275,122,48,0.15831134564643798,189.5,0.0
14182.0,260,4,678.77,413,169.6925,174,42,0.2905569007263923,103.25,0.0
14183.0,228,2,286.29,298,143.145,61,27,0.20134228187919462,149.0,0.0
14185.0,148,1,197.65,148,197.65,6,3,0.20270270270270271,148.0,0.0
14186.0,244,5,1550.63,461,310.12600000000003,1550,75,0.32537960954446854,92.2,0.0
14187.0,290,1,123.5,290,123.5,50,8,0.10344827586206896,290.0,0.0
14188.0,31,2,760.9,127,380.45,413,17,0.47244094488188976,63.5,1293.46
14189.0,17,9,3316.38,205,368.4866666666667,2578,118,1.3170731707317072,22.77777777777778,2498.01
14190.0,483,1,79.9,483,79.9,2,1,0.06211180124223603,483.0,0.0
14191.0,1,5,919.6,545,183.92000000000002,469,30,0.27522935779816515,109.0,3898.06
14192.0,205,1,293.74,205,293.74,218,14,0.14634146341463414,205.0,0.0
14193.0,86,2,779.34,213,389.67,458,39,0.28169014084507044,106.5,430.85
14194.0,13,22,10728.94,519,487.6790909090909,5939,344,1.2716763005780347,23.59090909090909,7941.650000000001
14195.0,18,6,2615.6,451,435.93333333333334,2144,10,0.3991130820399113,75.16666666666667,0.0
14197.0,227,1,390.05,227,390.05,143,20,0.13215859030837004,227.0,0.0
14198.0,56,6,1051.63,520,175.27166666666668,437,41,0.34615384615384615,86.66666666666667,518.1
14199.0,35,4,1091.7,347,272.925,254,15,0.34582132564841495,86.75,0.0
14200.0,434,1,379.2,434,379.2,140,21,0.06912442396313365,434.0,0.0
14201.0,3,7,857.2,405,122.45714285714287,518,32,0.5185185185185185,57.857142857142854,336.34
14202.0,198,3,847.76,441,282.58666666666664,166,27,0.20408163265306123,147.0,0.0
14203.0,214,1,339.34,214,339.34,80,16,0.14018691588785046,214.0,0.0
14204.0,239,3,901.9300000000001,554,300.6433333333334,410,158,0.1624548736462094,184.66666666666666,161.03
14205.0,81,8,2170.4,459,271.3,1264,70,0.5228758169934641,57.375,243.8
14206.0,56,3,1185.01,219,395.00333333333333,930,62,0.410958904109589,73.0,0.0
14207.0,504,1,157.8,504,157.8,36,2,0.05952380952380952,504.0,0.0
14208.0,368,1,415.31,368,415.31,415,25,0.08152173913043478,368.0,151.74
14209.0,30,12,4002.9900000000002,503,333.58250000000004,1383,125,0.7157057654075547,41.916666666666664,990.28
14210.0,14,15,5555.33,519,370.3553333333333,2485,141,0.8670520231213873,34.6,306.19
14211.0,24,14,3071.08,547,219.36285714285714,1830,117,0.7678244972577697,39.07142857142857,1331.21
14212.0,262,1,1119.6599999999999,262,1119.6599999999999,894,12,0.11450381679389313,262.0,1070.48
14213.0,221,1,1192.2,221,1192.2,244,5,0.13574660633484165,221.0,0.0
14214.0,94,1,638.65,94,638.65,313,37,0.3191489361702128,94.0,365.73
14215.0,3,7,2724.88,548,389.2685714285714,1516,128,0.38321167883211676,78.28571428571429,691.45
14216.0,231,1,310.74,231,310.74,118,18,0.12987012987012986,231.0,1839.3
14217.0,1,14,2401.16,344,171.51142857142855,880,95,1.2209302325581397,24.571428571428573,1015.73
14219.0,226,2,543.89,310,271.945,285,32,0.1935483870967742,155.0,89.94
14220.0,64,4,1515.0,386,378.75,468,26,0.31088082901554404,96.5,0.0
14221.0,7,12,4738.52,429,394.8766666666667,2465,115,0.8391608391608392,35.75,1778.97
14223.0,81,1,304.9,81,304.9,130,18,0.37037037037037035,81.0,686.23
14224.0,32,7,1343.1,361,191.87142857142857,579,167,0.5817174515235457,51.57142857142857,554.8
14225.0,251,4,2037.02,513,509.255,1168,70,0.23391812865497075,128.25,0.0
14226.0,27,3,2479.74,258,826.5799999999999,1505,66,0.3488372093023256,86.0,522.7900000000001
14227.0,13,12,5417.27,486,451.4391666666667,3507,237,0.7407407407407407,40.5,951.44
14228.0,254,3,745.5,363,248.5,260,38,0.24793388429752067,121.0,0.0
14229.0,108,6,1808.97,288,301.495,627,37,0.625,48.0,785.0699999999999
14230.0,252,3,979.8000000000001,365,326.6,246,27,0.2465753424657534,121.66666666666667,0.0
14231.0,49,3,927.86,267,309.2866666666667,494,56,0.33707865168539325,89.0,307.76
